SMILES,C_count,N_count,O_count,F_count,P_count,ALERTS,CSP3,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_unbrch_alkane,Concentration,Temperature,Solvent(MeOD),Solvent(D2O),Time(h),Degradation(%),Pbf_mean,NPR1_mean,NPR2_mean,is_halflife_proxy
CCN1C=C[N+](CC)=C1,7,2,0,0,0,1,0.571428571,1.0625,2.15625,1.0625,0.517264218,125.195,112.091,125.1073248,50,0.243232025,-0.237119269,0.243232025,0.237119269,1.444444444,2.222222222,2.555555556,15.09883911,10.71507637,1.953151997,-1.840686168,1.807522338,-2.282884293,4.635871197,-0.692619827,2.740568234,160.2967608,6.690234444,6.040691561,6.040691561,4.363703305,3.412797987,3.412797987,2.074507123,2.074507123,1.476547163,1.476547163,0.812864752,0.812864752,-0.79,173.1832348,6.33180268,2.667270004,1.312742009,55.73992295,0.0,12.39368714,0.0,6.327320075,0.0,0.0,0.0,9.134199296,0,0.0,0.0,13.8474744,0.0,13.08951281,4.567099648,0.0,4.567099648,0.0,26.93698721,0.0,18.72100722,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,0.0,13.8474744,18.72100722,0.0,8.81,0.0,0.0,0,0.0,0.0,13.08951281,0.0,0.0,0.0,41.70268091,0.0,4.3125,0.0,0.0,0.0,0.0,0.0,6.284722222,6.402777778,0.0,0.571428571,9,0,2,0,0,0,0,1,1,1,0,2,2,0,0,0,1,0.8154,35.975,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.0,1.0,24.0,30.2,0.6682908775714286,0.20569817571428572,0.9068310605714285,0
CCN1C=C[N+](CC)=C1C,8,2,0,0,0,1,0.625,1.068287037,2.239583333,1.068287037,0.542941288,139.222,124.102,139.1229749,56,0.252708722,-0.234774984,0.252708722,0.234774984,1.5,2.2,2.5,15.13397797,10.57331327,2.061801294,-1.930260203,1.910367424,-2.333518491,4.777545787,-0.698635641,2.967130298,191.5322095,7.560477932,6.963341292,6.963341292,4.79122366,3.843613803,3.843613803,2.417386552,2.417386552,1.939250579,1.939250579,1.21013606,1.21013606,-0.79,248.6910144,7.318577633,2.862742982,1.058162668,62.10486507,0.0,12.39368714,0.0,0.0,5.824404498,0.0,0.0,9.134199296,0,0.0,0.0,13.8474744,6.9237372,13.08951281,4.567099648,0.0,4.567099648,0.0,33.86072441,0.0,18.21809164,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,6.9237372,19.6718789,12.39368714,0.0,8.81,0.0,0.0,0,0.0,0.0,13.08951281,5.824404498,0.0,0.0,42.29909804,0.0,4.479166667,0.0,0.0,0.0,1.337962963,0.0,4.247685185,8.601851852,0.0,0.625,10,0,2,0,0,0,0,1,1,1,0,2,2,0,0,0,1,1.12382,40.712,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.0,1.0,24.0,0.0,0.7212606681428572,0.29657080971428573,0.8371827037142857,0
CCN1C2=C(C=CC=C2)[N+](CC)=C1C,12,2,0,0,0,1,0.416666667,1.041018519,2.359953704,1.041018519,0.640826892,189.282,172.146,189.138625,74,0.253699929,-0.227748985,0.253699929,0.227748985,1.214285714,1.928571429,2.571428571,15.15694944,10.28793477,2.173130018,-1.941029227,2.128696907,-2.344808726,5.716401405,-0.674486866,2.845612774,413.5348232,10.12939203,9.11804183,9.11804183,6.79122366,5.268446555,5.268446555,3.524445792,3.524445792,2.877034209,2.877034209,2.213341185,2.213341185,-1.31,2349.748555,9.253025268,3.445708144,1.138688315,84.7865296,0.0,0.0,11.03340144,0.0,5.824404498,0.0,0.0,9.134199296,0,0.0,12.13273414,25.98020854,6.9237372,13.08951281,4.567099648,11.03340144,4.567099648,0.0,33.86072441,0.0,30.08987277,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,6.9237372,19.6718789,24.26546827,11.03340144,8.81,0.0,0.0,0,0.0,0.0,13.08951281,16.85780593,0.0,0.0,54.17087917,0.0,4.719907407,0.0,0.0,2.683981481,1.343703704,8.595092593,0.0,8.657314815,0.0,0.416666667,14,0,2,0,0,0,1,1,2,1,0,2,2,0,0,0,2,2.27702,58.218,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2.0,80,0.0,1.0,24.0,23.06,0.6088522822857143,0.5270166198571429,0.5457599785714286,0
CC[N+]1=CC=CC=C1,7,1,0,0,0,1,0.285714286,1.056388889,2.125,1.056388889,0.472305948,108.164,98.084,108.0807757,42,0.168256311,-0.20541497,0.20541497,0.168256311,1.125,1.75,2.125,14.90893006,10.47166327,1.858056109,-1.843082776,1.740745878,-2.29595351,4.828455414,-0.693140439,2.832085835,145.7328145,5.819990956,5.041071723,5.041071723,3.931851653,2.87306566,2.87306566,1.705940002,1.705940002,1.142454291,1.142454291,0.645136662,0.645136662,-0.85,91.36757728,5.28986014,2.455694606,1.059403088,49.59090682,0.0,6.544756406,12.39368714,0.0,0.0,0.0,0.0,4.567099648,0,0.0,6.066367068,6.9237372,12.13273414,0.0,4.567099648,0.0,0.0,0.0,13.46849361,0.0,30.59278835,0.0,4.567099648,0.0,0.0,0.0,0.0,6.544756406,0.0,6.9237372,30.59278835,0.0,3.88,0.0,0.0,0,0.0,0.0,6.544756406,0.0,0.0,18.19910121,23.88452399,0.0,2.125,0.0,0.0,0.0,0.0,6.0825,4.111111111,3.181388889,0.0,0.285714286,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0.994,32.311,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,80,0.0,1.0,24.0,9.83,0.5134707148571429,0.2738412782857143,0.8272193367142856,0
CC[N+]1(C)CCCC1,7,1,0,0,0,1,1.0,1.319444444,2.354166667,1.319444444,0.449952788,114.212,98.084,114.1277259,48,0.078619894,-0.326265893,0.326265893,0.078619894,1.25,1.75,2.0,15.33348256,10.39358405,2.23028601,-2.263235674,2.139532621,-2.395984082,4.486020013,-0.895371398,2.399681801,72.45601116,6.035533906,5.982747501,5.982747501,3.767766953,3.603003675,3.603003675,3.090051834,3.090051834,2.409338255,2.409338255,1.415079324,1.415079324,-0.04,88.95348294,6.085628141,2.058167191,1.025055201,51.89287772,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.9237372,12.84164325,26.6819412,4.483030858,0.0,0.0,0.0,19.76538045,26.6819412,0.0,0.0,0.0,0.0,0.0,0.0,31.16497206,0.0,0.0,19.76538045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.95894332,0.0,0.0,13.97140918,0.0,1.319444444,0.0,0.0,0.0,0.0,0.0,2.8975,6.428888889,2.354166667,1.0,8,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1.2467,35.6934,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,80,0.0,1.0,24.0,0.0,0.8838486080740742,0.48621441092592593,0.894186241037037,0
CC[P+](C)(C)C,5,0,0,0,1,1,1.0,-0.396604938,2.354166667,0.396604938,0.446716927,105.141,91.029,105.0827635,38,0.055763125,-0.031156954,0.055763125,0.031156954,1.166666667,1.333333333,1.333333333,31.18282092,10.98136925,2.10310813,-2.046682155,2.446993128,-1.843324732,7.732016534,1.467583746,3.168489873,33.69332843,5.207106781,5.154320377,6.048747568,2.560660172,2.364975334,5.680712439,2.606551851,7.819655552,0.948683298,2.846049894,0.0,0.0,0.43,12.16479704,6.43,1.930321529,4.43,41.28359995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.9237372,27.256956,6.161910027,0.0,7.262479191,0.0,0.0,6.9237372,26.15638684,0.0,0.0,0.0,0.0,0.0,7.262479191,26.15638684,0.0,0.0,6.9237372,0.0,0.0,0.0,7.262479191,0.0,0,0.0,0.0,0.0,6.161910027,0.0,0.0,26.91821401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381944444,9.320216049,-0.396604938,1.0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.9133,35.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.0,1.0,24.0,0.0,1.0351944831428572,0.5990615904285714,0.9996363154285713,0
C[N+](C)(C)Cc1ccccc1,10,1,0,0,0,1,0.4,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1.0,1.545454545,2.0,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.33183534,0.0,5.563451492,21.14301595,4.483030858,0.0,0.0,0.0,6.544756406,21.14301595,35.89528683,0.0,0.0,0.0,0.0,0.0,25.62604681,6.544756406,0.0,5.563451492,30.33183534,0.0,0.0,0.0,0.0,0,0.0,0.0,11.02778726,5.563451492,0.0,0.0,51.47485129,0.0,0.990092593,0.0,0.0,1.402777778,0.0,10.57157407,0.0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,80,0.0,1.0,24.0,0.0,0.7445308335,0.24762724886,0.9092085232799999,0
CCN1C=C[N+](CC)=C1,7,2,0,0,0,1,0.571428571,1.0625,2.15625,1.0625,0.517264218,125.195,112.091,125.1073248,50,0.243232025,-0.237119269,0.243232025,0.237119269,1.444444444,2.222222222,2.555555556,15.09883911,10.71507637,1.953151997,-1.840686168,1.807522338,-2.282884293,4.635871197,-0.692619827,2.740568234,160.2967608,6.690234444,6.040691561,6.040691561,4.363703305,3.412797987,3.412797987,2.074507123,2.074507123,1.476547163,1.476547163,0.812864752,0.812864752,-0.79,173.1832348,6.33180268,2.667270004,1.312742009,55.73992295,0.0,12.39368714,0.0,6.327320075,0.0,0.0,0.0,9.134199296,0,0.0,0.0,13.8474744,0.0,13.08951281,4.567099648,0.0,4.567099648,0.0,26.93698721,0.0,18.72100722,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,0.0,13.8474744,18.72100722,0.0,8.81,0.0,0.0,0,0.0,0.0,13.08951281,0.0,0.0,0.0,41.70268091,0.0,4.3125,0.0,0.0,0.0,0.0,0.0,6.284722222,6.402777778,0.0,0.571428571,9,0,2,0,0,0,0,1,1,1,0,2,2,0,0,0,1,0.8154,35.975,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.0,1.0,96.0,64.63,0.6682908775714286,0.20569817571428572,0.9068310605714285,0
CCN1C=C[N+](CC)=C1C,8,2,0,0,0,1,0.625,1.068287037,2.239583333,1.068287037,0.542941288,139.222,124.102,139.1229749,56,0.252708722,-0.234774984,0.252708722,0.234774984,1.5,2.2,2.5,15.13397797,10.57331327,2.061801294,-1.930260203,1.910367424,-2.333518491,4.777545787,-0.698635641,2.967130298,191.5322095,7.560477932,6.963341292,6.963341292,4.79122366,3.843613803,3.843613803,2.417386552,2.417386552,1.939250579,1.939250579,1.21013606,1.21013606,-0.79,248.6910144,7.318577633,2.862742982,1.058162668,62.10486507,0.0,12.39368714,0.0,0.0,5.824404498,0.0,0.0,9.134199296,0,0.0,0.0,13.8474744,6.9237372,13.08951281,4.567099648,0.0,4.567099648,0.0,33.86072441,0.0,18.21809164,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,6.9237372,19.6718789,12.39368714,0.0,8.81,0.0,0.0,0,0.0,0.0,13.08951281,5.824404498,0.0,0.0,42.29909804,0.0,4.479166667,0.0,0.0,0.0,1.337962963,0.0,4.247685185,8.601851852,0.0,0.625,10,0,2,0,0,0,0,1,1,1,0,2,2,0,0,0,1,1.12382,40.712,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.0,1.0,96.0,0.0,0.7212606681428572,0.29657080971428573,0.8371827037142857,0
CCN1C2=C(C=CC=C2)[N+](CC)=C1C,12,2,0,0,0,1,0.416666667,1.041018519,2.359953704,1.041018519,0.640826892,189.282,172.146,189.138625,74,0.253699929,-0.227748985,0.253699929,0.227748985,1.214285714,1.928571429,2.571428571,15.15694944,10.28793477,2.173130018,-1.941029227,2.128696907,-2.344808726,5.716401405,-0.674486866,2.845612774,413.5348232,10.12939203,9.11804183,9.11804183,6.79122366,5.268446555,5.268446555,3.524445792,3.524445792,2.877034209,2.877034209,2.213341185,2.213341185,-1.31,2349.748555,9.253025268,3.445708144,1.138688315,84.7865296,0.0,0.0,11.03340144,0.0,5.824404498,0.0,0.0,9.134199296,0,0.0,12.13273414,25.98020854,6.9237372,13.08951281,4.567099648,11.03340144,4.567099648,0.0,33.86072441,0.0,30.08987277,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,6.9237372,19.6718789,24.26546827,11.03340144,8.81,0.0,0.0,0,0.0,0.0,13.08951281,16.85780593,0.0,0.0,54.17087917,0.0,4.719907407,0.0,0.0,2.683981481,1.343703704,8.595092593,0.0,8.657314815,0.0,0.416666667,14,0,2,0,0,0,1,1,2,1,0,2,2,0,0,0,2,2.27702,58.218,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2.0,80,0.0,1.0,96.0,36.9,0.6088522822857143,0.5270166198571429,0.5457599785714286,0
CC[N+]1=CC=CC=C1,7,1,0,0,0,1,0.285714286,1.056388889,2.125,1.056388889,0.472305948,108.164,98.084,108.0807757,42,0.168256311,-0.20541497,0.20541497,0.168256311,1.125,1.75,2.125,14.90893006,10.47166327,1.858056109,-1.843082776,1.740745878,-2.29595351,4.828455414,-0.693140439,2.832085835,145.7328145,5.819990956,5.041071723,5.041071723,3.931851653,2.87306566,2.87306566,1.705940002,1.705940002,1.142454291,1.142454291,0.645136662,0.645136662,-0.85,91.36757728,5.28986014,2.455694606,1.059403088,49.59090682,0.0,6.544756406,12.39368714,0.0,0.0,0.0,0.0,4.567099648,0,0.0,6.066367068,6.9237372,12.13273414,0.0,4.567099648,0.0,0.0,0.0,13.46849361,0.0,30.59278835,0.0,4.567099648,0.0,0.0,0.0,0.0,6.544756406,0.0,6.9237372,30.59278835,0.0,3.88,0.0,0.0,0,0.0,0.0,6.544756406,0.0,0.0,18.19910121,23.88452399,0.0,2.125,0.0,0.0,0.0,0.0,6.0825,4.111111111,3.181388889,0.0,0.285714286,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0.994,32.311,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,80,0.0,1.0,96.0,21.18,0.5134707148571429,0.2738412782857143,0.8272193367142856,0
CC[N+]1(C)CCCC1,7,1,0,0,0,1,1.0,1.319444444,2.354166667,1.319444444,0.449952788,114.212,98.084,114.1277259,48,0.078619894,-0.326265893,0.326265893,0.078619894,1.25,1.75,2.0,15.33348256,10.39358405,2.23028601,-2.263235674,2.139532621,-2.395984082,4.486020013,-0.895371398,2.399681801,72.45601116,6.035533906,5.982747501,5.982747501,3.767766953,3.603003675,3.603003675,3.090051834,3.090051834,2.409338255,2.409338255,1.415079324,1.415079324,-0.04,88.95348294,6.085628141,2.058167191,1.025055201,51.89287772,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.9237372,12.84164325,26.6819412,4.483030858,0.0,0.0,0.0,19.76538045,26.6819412,0.0,0.0,0.0,0.0,0.0,0.0,31.16497206,0.0,0.0,19.76538045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.95894332,0.0,0.0,13.97140918,0.0,1.319444444,0.0,0.0,0.0,0.0,0.0,2.8975,6.428888889,2.354166667,1.0,8,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1.2467,35.6934,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,80,0.0,1.0,96.0,0.0,0.8838486080740742,0.48621441092592593,0.894186241037037,0
CC[P+](C)(C)C,5,0,0,0,1,1,1.0,-0.396604938,2.354166667,0.396604938,0.446716927,105.141,91.029,105.0827635,38,0.055763125,-0.031156954,0.055763125,0.031156954,1.166666667,1.333333333,1.333333333,31.18282092,10.98136925,2.10310813,-2.046682155,2.446993128,-1.843324732,7.732016534,1.467583746,3.168489873,33.69332843,5.207106781,5.154320377,6.048747568,2.560660172,2.364975334,5.680712439,2.606551851,7.819655552,0.948683298,2.846049894,0.0,0.0,0.43,12.16479704,6.43,1.930321529,4.43,41.28359995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.9237372,27.256956,6.161910027,0.0,7.262479191,0.0,0.0,6.9237372,26.15638684,0.0,0.0,0.0,0.0,0.0,7.262479191,26.15638684,0.0,0.0,6.9237372,0.0,0.0,0.0,7.262479191,0.0,0,0.0,0.0,0.0,6.161910027,0.0,0.0,26.91821401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381944444,9.320216049,-0.396604938,1.0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.9133,35.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.0,1.0,96.0,0.0,1.0351944831428572,0.5990615904285714,0.9996363154285713,0
C[N+](C)(C)Cc1ccccc1,10,1,0,0,0,1,0.4,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1.0,1.545454545,2.0,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.33183534,0.0,5.563451492,21.14301595,4.483030858,0.0,0.0,0.0,6.544756406,21.14301595,35.89528683,0.0,0.0,0.0,0.0,0.0,25.62604681,6.544756406,0.0,5.563451492,30.33183534,0.0,0.0,0.0,0.0,0,0.0,0.0,11.02778726,5.563451492,0.0,0.0,51.47485129,0.0,0.990092593,0.0,0.0,1.402777778,0.0,10.57157407,0.0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,80,0.0,1.0,96.0,0.0,0.7445308335,0.24762724886,0.9092085232799999,0
CCN1C=C[N+](CC)=C1,7,2,0,0,0,1,0.571428571,1.0625,2.15625,1.0625,0.517264218,125.195,112.091,125.1073248,50,0.243232025,-0.237119269,0.243232025,0.237119269,1.444444444,2.222222222,2.555555556,15.09883911,10.71507637,1.953151997,-1.840686168,1.807522338,-2.282884293,4.635871197,-0.692619827,2.740568234,160.2967608,6.690234444,6.040691561,6.040691561,4.363703305,3.412797987,3.412797987,2.074507123,2.074507123,1.476547163,1.476547163,0.812864752,0.812864752,-0.79,173.1832348,6.33180268,2.667270004,1.312742009,55.73992295,0.0,12.39368714,0.0,6.327320075,0.0,0.0,0.0,9.134199296,0,0.0,0.0,13.8474744,0.0,13.08951281,4.567099648,0.0,4.567099648,0.0,26.93698721,0.0,18.72100722,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,0.0,13.8474744,18.72100722,0.0,8.81,0.0,0.0,0,0.0,0.0,13.08951281,0.0,0.0,0.0,41.70268091,0.0,4.3125,0.0,0.0,0.0,0.0,0.0,6.284722222,6.402777778,0.0,0.571428571,9,0,2,0,0,0,0,1,1,1,0,2,2,0,0,0,1,0.8154,35.975,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,80,0.25,0.75,96.0,65.75,0.6682908775714286,0.20569817571428572,0.9068310605714285,0
CCN1C2=C(C=CC=C2)[N+](CC)=C1C,12,2,0,0,0,1,0.416666667,1.041018519,2.359953704,1.041018519,0.640826892,189.282,172.146,189.138625,74,0.253699929,-0.227748985,0.253699929,0.227748985,1.214285714,1.928571429,2.571428571,15.15694944,10.28793477,2.173130018,-1.941029227,2.128696907,-2.344808726,5.716401405,-0.674486866,2.845612774,413.5348232,10.12939203,9.11804183,9.11804183,6.79122366,5.268446555,5.268446555,3.524445792,3.524445792,2.877034209,2.877034209,2.213341185,2.213341185,-1.31,2349.748555,9.253025268,3.445708144,1.138688315,84.7865296,0.0,0.0,11.03340144,0.0,5.824404498,0.0,0.0,9.134199296,0,0.0,12.13273414,25.98020854,6.9237372,13.08951281,4.567099648,11.03340144,4.567099648,0.0,33.86072441,0.0,30.08987277,0.0,4.567099648,0.0,0.0,0.0,4.567099648,13.08951281,6.9237372,19.6718789,24.26546827,11.03340144,8.81,0.0,0.0,0,0.0,0.0,13.08951281,16.85780593,0.0,0.0,54.17087917,0.0,4.719907407,0.0,0.0,2.683981481,1.343703704,8.595092593,0.0,8.657314815,0.0,0.416666667,14,0,2,0,0,0,1,1,2,1,0,2,2,0,0,0,2,2.27702,58.218,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2.0,80,0.25,0.75,96.0,44.44,0.6088522822857143,0.5270166198571429,0.5457599785714286,0
CC[N+]1=CC=CC=C1,7,1,0,0,0,1,0.285714286,1.056388889,2.125,1.056388889,0.472305948,108.164,98.084,108.0807757,42,0.168256311,-0.20541497,0.20541497,0.168256311,1.125,1.75,2.125,14.90893006,10.47166327,1.858056109,-1.843082776,1.740745878,-2.29595351,4.828455414,-0.693140439,2.832085835,145.7328145,5.819990956,5.041071723,5.041071723,3.931851653,2.87306566,2.87306566,1.705940002,1.705940002,1.142454291,1.142454291,0.645136662,0.645136662,-0.85,91.36757728,5.28986014,2.455694606,1.059403088,49.59090682,0.0,6.544756406,12.39368714,0.0,0.0,0.0,0.0,4.567099648,0,0.0,6.066367068,6.9237372,12.13273414,0.0,4.567099648,0.0,0.0,0.0,13.46849361,0.0,30.59278835,0.0,4.567099648,0.0,0.0,0.0,0.0,6.544756406,0.0,6.9237372,30.59278835,0.0,3.88,0.0,0.0,0,0.0,0.0,6.544756406,0.0,0.0,18.19910121,23.88452399,0.0,2.125,0.0,0.0,0.0,0.0,6.0825,4.111111111,3.181388889,0.0,0.285714286,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0.994,32.311,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,80,0.25,0.75,96.0,40.83,0.5134707148571429,0.2738412782857143,0.8272193367142856,0
C[N+](C)(C)Cc1ccccc1,10,1,0,0,0,1,0.4,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1.0,1.545454545,2.0,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.33183534,0.0,5.563451492,21.14301595,4.483030858,0.0,0.0,0.0,6.544756406,21.14301595,35.89528683,0.0,0.0,0.0,0.0,0.0,25.62604681,6.544756406,0.0,5.563451492,30.33183534,0.0,0.0,0.0,0.0,0,0.0,0.0,11.02778726,5.563451492,0.0,0.0,51.47485129,0.0,0.990092593,0.0,0.0,1.402777778,0.0,10.57157407,0.0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,80,0.25,0.75,96.0,0.0,0.7445308335,0.24762724886,0.9092085232799999,0
